X,Y,OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsReimbursable,IsTrespass,IsUnifiedCommand,LocalIncidentIdentifier,ModifiedBySystem,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID
-117.288623166,34.5491716660001,301636,28021969,,DEFAULT,,,IROC,,,CAXBOC,,,,,,,,,,,,,,,2023/04/02 21:22:00+00,,,,,,,,,OSCC,,,,,,STODDARD WELLS,,WF,FI,,,,,{CE069B97-CE5F-4D9A-B0FE-FD21B8C0AD07},,0,,,,,,079560,IROC,,,,San Bernardino,CASBCC,06071,,,,Private,Private,,,,,,,SC15,C&L,CAVCV,US-CA,,,,,,2023-CAVCV-079560,No Decision,,,,2023/04/02 22:16:57+00,2023/04/02 22:16:57+00,0,,,{3C922528-F77D-4CB4-9E10-2F2823254946},{DD0133A5-A2D9-473E-86B5-D845F8CA9239}
-83.924034255,36.905247108,301637,28021970,,DEFAULT,2023/04/02 22:33:30+00,2023/04/02 22:33:38+00,firesponse,3,3,KYKIC,,3,,,,,,,,Human,Debris and open burning,,,,2023/04/02 20:28:00+00,Type 5 Incident,2023/04/02 22:33:51+00,,,,,,,SACC,,,,,,Emanuel #4,,WF,FI,36.90524,-83.92403,,,{E4758687-F1C4-48D1-9401-6552A0C4D1B0},,0,,,,,0,231210818,firesponse,100,,,Knox,KYKIC,21121,DVF,KYKYS,,Private,Private,,,,,,,SA27,DVF,KYKYS,US-KY,,,,,,2023-KYKYS-231210818,No Decision,,,,2023/04/02 22:33:33+00,2023/04/02 22:34:08+00,0,,,{8E5BA45A-4F79-45DE-B5FA-49EAE733A822},{58FC1EAC-0B05-4B3C-B618-3FEC913211C0}
-106.868909992,34.091065482,301638,28021971,,DEFAULT,,,wildcad,187,0.1,NMABC,,,,,,,,,,Undetermined,,,P6B5,,2023/04/02 20:34:00+00,,,,,,,PN,1522,SWCC,,,,,,HILTON,,WF,FI,34.06675,-106.8669,15,,{BA50BD4B-1638-42B5-8A0E-B6C36327D191},,0,1,0,0,1,,000090,wildcad,,,,Socorro,NMABC,35053,,,,Private,Private,,,,,,,SW09,SF,NMN3S,US-NM,,,,,,2023-NMN3S-000090,No Decision,,,,2023/04/02 22:38:11+00,2023/04/11 18:59:23+00,0,,,{40EA466A-6642-4F9F-9B67-9BC4EB17A684},{1996CA8C-E61E-42D9-BDD9-FCE4E31F33AC}
-84.50611442,36.827177068,301639,28021972,,FIREREPORTING,2023/04/02 23:02:00+00,2023/04/08 18:14:59+00,wildcad,1.75,5,KYKIC,,,,,,,,,,Undetermined,,,P6A6,,2023/04/02 22:02:00+00,,2023/04/11 14:00:59+00,,,,,P8,0802,SACC,,,,,,STR - Kroger,,WF,FI,36.82751,-84.50574,1.75,,{AC3A45EE-319A-4DB9-8F37-8F8B100AE2AB},,0,1,0,0,0,,230107,wildcad,,,,McCreary,KYKIC,21147,USFS,KYDBF,,USFS,Federal,,,,,,,SA27,USFS,KYDBF,US-KY,,,,,,2023-KYDBF-230107,No Decision,,,,2023/04/02 22:40:21+00,2023/04/11 14:02:39+00,0,,,{191061DA-F2C6-4E6B-BB56-757C5C8FCEE7},{9CD3431B-75CE-4D43-8C05-A820DB6F2659}
-92.1067065729999,36.85672672,301640,28021973,,FIREREPORTING,2023/04/02 23:32:00+00,2023/04/06 18:14:00+00,wildcad,17,10,MOMOC,,,,,,,,,,Undetermined,,,P6A5,,2023/04/02 20:18:00+00,,2023/04/06 18:14:59+00,,,,,P9,0905,EACC,,,,,,Sues,,WF,FI,36.8573,-92.10568,10,,{72EAFC50-96FA-4C35-840C-875F3E382735},,0,1,0,0,0,,000223,wildcad,,,,Douglas,MOMOC,29067,,,,Private,Private,,,,,,,EA13,USFS,MOMTF,US-MO,,,,,,2023-MOMTF-000223,No Decision,,,,2023/04/02 22:40:24+00,2023/04/06 18:21:45+00,0,,,{E55B2F34-203E-459F-B090-5E5D1A986E78},{BA7626F2-A0C8-4470-A803-0388ADF992E9}
-92.07453664,37.796336893,301641,28021974,,FIREREPORTING,2023/04/02 22:55:00+00,2023/04/04 16:24:00+00,wildcad,0.1,0.1,MOMOC,,,,,,,,,,Undetermined,,,P6A7,,2023/04/02 20:03:00+00,,2023/04/04 16:25:00+00,,,,,P9,0905,EACC,,,,,,Honda,,WF,FI,37.79633,-92.07453,0.1,,{38142871-5B4C-4811-AA06-95CCC47B199D},,0,1,0,0,0,,000222,wildcad,,,,Pulaski,MOMOC,29169,USFS,MOMTF,,USFS,Federal,,,,,,,EA13,USFS,MOMTF,US-MO,,,,,,2023-MOMTF-000222,No Decision,,,,2023/04/02 22:52:01+00,2023/04/04 16:26:19+00,0,,,{1F3BD98D-AAED-4B07-96F2-8F921298B4EF},{B832EDD6-62D0-4671-ABFA-37B57DFE7EE0}
-83.4290941199999,37.082937165,301642,28021975,,DEFAULT,2023/04/03 00:02:03+00,2023/04/03 00:02:11+00,firesponse,2,2,KYKIC,,2,,,,,,,,Undetermined,,,,,2023/04/02 20:48:00+00,Type 5 Incident,2023/04/04 12:38:44+00,,,,,,,SACC,,,,,,Violet Lane,,WF,FI,37.0828724,-83.42965007,,,{569F78C0-3609-4C1C-AAF5-C6F9515BED45},,0,,,,,0,231310820,firesponse,100,,,Leslie,KYKIC,21131,DVF,KYKYS,,Private,Private,,,,,,,SA27,DVF,KYKYS,US-KY,,,,,,2023-KYKYS-231310820,No Decision,,,,2023/04/02 23:00:16+00,2023/04/04 12:44:13+00,0,,,{1FB5A6F7-F633-4A46-87A3-C93724AEB05E},{FE4B56F1-16E6-420A-862A-6F01810B94C4}
-105.920276258,41.1612528220001,301643,28021976,,DEFAULT,2023/04/02 23:24:55+00,,ers,3,,WYCPC,,,,,,,,,,Undetermined,Undetermined (remarks required),,,01309,2023/04/01 13:08:25+00,,,,,,,,,RMCC,,,,,,Sodogreen Command,,WF,FI,,,,,{AA51AD55-FE7F-482D-AC4A-9E8E05031756},,0,,,,,,0130900128,ers,,,,Albany,WYCPC,56001,,,,Private,Private,,,,,,,RM11,SF,WYWYS,US-WY,,,,,,2023-WYWYS-0130900128,No Decision,,,,2023/04/02 23:24:57+00,2023/04/02 23:24:57+00,0,,,{EB222B8C-BE02-465F-864D-302BC092A934},{225A1C82-72BF-4819-A08B-208521048B9B}
-84.162384237,35.5137268140001,301644,28021977,,DEFAULT,2023/04/02 23:10:00+00,2023/04/03 15:30:00+00,wildcad,0.25,0.1,TNTNC,,0.25,,,,,,,,Undetermined,,,P6A8,,2023/04/02 23:10:00+00,Type 5 Incident,2023/04/09 12:10:00+00,,,,,P8,0804,SACC,,,,,,Hurricane Branch 2,,WF,FI,35.51372,-84.16238,0.25,,{8DFE406F-9F43-475A-9468-8951547FE2D3},,0,0,0,0,0,0,000174,wildcade,0,,,Monroe,TNTNC,47123,USFS,TNCNF,,USFS,Federal,,,,,,,SA25B,USFS,TNCNF,US-TN,,GS3,Tall Grass (2.5 feet),,,2023-TNCNF-000174,No Decision,,,,2023/04/02 23:28:17+00,2023/04/10 18:30:03+00,0,,,{1A309CD2-2813-47D3-846B-02863BA93EF1},{20375D40-EB0D-4063-8771-D75803DA1461}
-108.701288399,36.8127557710001,301646,28021979,,DEFAULT,,,INFORM_Inspector,0.1,0.1,AZNAOC,,,,,,,,,,,,,P6A9,,2023/03/27 23:35:30+00,,,,,,,,,SWCC,,,,,,Paradise,,WF,FI,,,,,{BE4BECC5-100A-48D5-926F-2986A5EADA1A},,0,1,,,,,000010,firecode,,,,San Juan,AZNAOC,35045,BIA,AZNAA,,BIA,Federal,,,,,,,SW04,BIA,AZNAA,US-NM,,,,,,2023-AZNAA-000010,No Decision,,,,2023/04/02 23:38:19+00,2023/04/02 23:38:24+00,0,,,{D05482E6-094F-403A-A6FE-92ED95143B4E},{5466D30F-9D08-4EBF-9AB4-23F796434EF6}
-83.191474074,37.445527247,301647,28021980,,DEFAULT,2023/04/03 01:56:01+00,2023/04/03 16:39:31+00,firesponse,15,15,KYKIC,,15,,,,,,,,Undetermined,,,,,2023/04/02 22:33:00+00,Type 5 Incident,2023/04/07 12:33:54+00,,,,,,,SACC,,,,,,Little Buckhorn Creek,,WF,FI,37.44552,-83.19147,,,{86F0C14A-B4C9-48EF-B5FD-97CD8074D33A},,0,,,,,0,230250824,firesponse,100,,,Breathitt,KYKIC,21025,DVF,KYKYS,,Private,Private,,,,,,,SA27,DVF,KYKYS,US-KY,,GS3,Tall Grass (2.5 feet),,,2023-KYKYS-230250824,No Decision,,,,2023/04/02 23:47:51+00,2023/04/07 12:48:33+00,0,,,{56382649-0696-4F3C-AB1E-7399E45708D3},{BBBBE088-C936-487F-8B63-54A30386AF6E}
-122.398922273,38.2927739880001,301649,28021982,,DEFAULT,2023/04/02 22:49:00+00,2023/04/02 23:39:00+00,cfcad,0.09,0.01,CALNCC,,0.09,,,,,,,,Undetermined,,,,,2023/04/02 22:31:00+00,,,,,,,,,ONCC,,,,,,LOVALL,,WF,FI,38.292769,-122.398909,,,{00B8B53C-CB1F-4F2A-9A6E-837F4623FC29},,0,0,0,0,0,,006435,cfcad,,,,Napa,CALNCC,06055,,,,Private,Private,,,,,,,NC02,CAL FIRE,CALNU,US-CA,,,,,,2023-CALNU-006435,No Decision,,,,2023/04/02 23:52:36+00,2023/04/02 23:54:24+00,0,,,{07733D76-80E9-4042-BD1D-46C7F8918A96},{E1E1A51B-A5BE-4641-A406-0AFFD38FA82E}
-95.784987772,39.270336941,301651,28021983,,FIREREPORTING,2023/04/02 00:00:00+00,,wildcad,25,25,COPBC,,,,,,,,,,Human,,,P6BA,,2023/04/01 22:57:59+00,,2023/04/11 16:10:00+00,,,,,PA,1522,RMCC,,,,,,6 Foxtrot 23,,WF,FI,39.27033,-95.78498,10,,{F0D68815-752C-41B0-B15E-98AD7CEFC595},,0,1,0,0,0,,000255,wildcad,,,,Jackson,COPBC,20085,BIA,KSHOA,,BIA,Federal,,,,,,,RM28,BIA,KSHOA,US-KS,,,,,,2023-KSHOA-000255,No Decision,,,,2023/04/03 00:00:22+00,2023/04/11 16:10:38+00,0,,,{401EA584-4CDA-452B-BC7B-3CB2BDD0AE4A},{3523B9C5-0D6F-438F-ADBA-9926EC39F840}
-108.714316181,36.8049502100001,301652,28021985,,DEFAULT,,,INFORM_Inspector,0.25,0.25,AZNAOC,,,,,,,,,,,,,P6BB,,2023/04/02 23:10:40+00,,,,,,,,,SWCC,,,,,,2nd Lane South,,WF,FI,,,,,{13431C57-5951-4835-8D0E-D9935163C28A},,0,1,,,,,000011,firecode,,,,San Juan,AZNAOC,35045,BIA,AZNAA,,BIA,Federal,,,,,,,SW04,BIA,AZNAA,US-NM,,,,,,2023-AZNAA-000011,No Decision,,,,2023/04/03 00:08:56+00,2023/04/03 00:09:01+00,0,,,{9389571D-F6B8-4190-B058-8C326B1A691F},{A27AAB2C-7B2C-4825-ACD0-954D3D31E22E}
-117.291123176,34.5422271850001,301653,28021986,,DEFAULT,,,firecode,,,CASBCC,,,,,,,,,,,,,P6BC,,2023/04/02 21:27:59+00,,,,,,,,,OSCC,,,,,,RIVER,,WF,FI,,,,,{41527374-7BA7-4337-840A-B9962C093A40},,0,1,1,0,0,,005561,firecode,,,,San Bernardino,CASBCC,06071,,,,Private,Private,,,,,,,SC15,BLM,CACDD,US-CA,,,,,,2023-CACDD-005561,No Decision,,,,2023/04/03 00:40:15+00,2023/04/03 00:40:15+00,0,,,{D71A58FD-7C35-4BD0-B299-36EF88FB8286},{D92F6F60-6D49-4A22-BD5F-4E3538911B38}
-116.251493819,33.7439329310001,301654,28021987,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,2023/04/03 00:26:03+00,,,,,,,,,OSCC,,,,,,AVE 42  / MADISON ST,,WF,FI,33.743928,-116.251482,,,{CBD322E3-E36D-4E17-9823-2A23EA31E862},,0,0,0,0,0,,048233,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-048233,No Decision,,,,2023/04/03 00:45:04+00,2023/04/03 00:45:04+00,0,,,{44F890A2-EBCE-489A-816F-B7D6BE448B1C},{44392660-14C6-4F5E-BAAD-D289FBBBAE45}
-94.657147244,36.6866165590001,301655,28021988,,FIREREPORTING,2023/04/02 23:00:00+00,2023/04/02 23:29:59+00,wildcad,0.25,0.25,ARAOC,,,,,,,,,,Human,,,P6BD,,2023/04/02 22:30:00+00,,2023/04/06 17:00:00+00,,,,,PA,1522,SACC,,,,,,COUNCIL HOUSE,,WF,FI,36.68661,-94.65714,,,{FF4FD0BD-7072-44B4-A7B3-A3A647B4D78A},,0,1,0,0,0,,000740,wildcad,,,,Ottawa,ARAOC,40115,,,,Private,Private,,,,,,,SA17A,BIA,OKMIA,US-OK,,,,,,2023-OKMIA-000740,No Decision,,,,2023/04/03 00:45:54+00,2023/04/06 20:45:31+00,0,,,{E66054C6-40B7-4DEB-9809-FEF7F944BD39},{EE6C624E-40E5-4ACE-AD40-6C653511B532}
-104.563209448,33.6621055320001,301656,28021990,,FIREREPORTING,2023/04/03 00:46:00+00,2023/04/03 00:59:59+00,wildcad,0.25,0.25,NMADC,,,,,,,,,,Human,,,P6BH,,2023/04/02 23:42:00+00,,2023/04/03 01:38:00+00,,,,,PN,1522,SWCC,,,,,,129,,WF,FI,33.63891,-104.5562,0.25,,{9D9FB139-8391-44CE-80AE-9AE152685A25},,0,1,0,0,1,,000096,wildcad,,,,Chaves,NMADC,35005,SF,NMN5S,,State,Other,,,,,,,SW14N,SF,NMN5S,US-NM,,,,,,2023-NMN5S-000096,No Decision,,,,2023/04/03 00:49:52+00,2023/04/03 01:40:41+00,0,,,{40D15F53-0AA0-41A9-AD71-51D92FC3468A},{5DD7E253-2A3D-4035-9DD6-502D493BFC4D}
-94.7127172789999,36.9349466,301657,28021991,,FIREREPORTING,2023/04/02 20:29:59+00,2023/04/02 21:00:00+00,wildcad,0.1,0.1,ARAOC,,,,,,,,,,Human,,,P6BF,,2023/04/02 19:30:00+00,,2023/04/05 17:00:00+00,,,,,PA,1522,SACC,,,,,,SERMON,,WF,FI,36.93494,-94.71271,0.1,,{C1D27E60-8BE5-49FE-8ED5-EB627A41BD09},,0,1,0,0,0,,000742,wildcad,,,,Ottawa,ARAOC,40115,,,,Private,Private,,,,,,,SA17A,BIA,OKMIA,US-OK,,,,,,2023-OKMIA-000742,No Decision,,,,2023/04/03 00:50:44+00,2023/04/06 20:47:30+00,0,,,{6824ADC6-30C8-4469-AB36-CC9ACDA98E43},{0A11CE57-C239-472B-8543-ED518FC6E2FE}
-94.835207316,36.9974466050001,301658,28021989,,FIREREPORTING,2023/04/02 21:00:00+00,2023/04/02 21:59:59+00,wildcad,1.5,1.5,ARAOC,,,,,,,,,,Human,,,P6BE,,2023/04/02 18:59:59+00,,2023/04/05 17:00:00+00,,,,,PA,1522,SACC,,,,,,NORTH NETTA,,WF,FI,36.99744,-94.8352,1.5,,{F5250E88-70F5-41C1-9399-BA8DF4C60944},,0,1,0,0,0,,000741,wildcad,,,,Ottawa,ARAOC,40115,,,,Private,Private,,,,,,,SA17A,BIA,OKMIA,US-OK,,,,,,2023-OKMIA-000741,No Decision,,,,2023/04/03 00:48:27+00,2023/04/06 20:45:52+00,0,,,{6711C82B-EE41-44CD-AD1B-73541601C665},{DA87C9FF-E2D6-4A19-8E8B-49EC25B06DAF}
-94.71715728,36.9366066010001,301659,28021992,,FIREREPORTING,2023/04/02 20:29:59+00,2023/04/02 21:00:00+00,wildcad,1.2,1.2,ARAOC,,,,,,,,,,Human,,,P6BG,,2023/04/02 19:30:00+00,,2023/04/06 17:00:00+00,,,,,PA,1522,SACC,,,,,,THORN,,WF,FI,36.9366,-94.71715,0.2,,{031F7912-4535-4B1E-A173-6CB1D4541006},,0,1,0,0,0,,000743,wildcad,,,,Ottawa,ARAOC,40115,BIA,OKMIA,,BIA,Federal,,,,,,,SA17A,BIA,OKMIA,US-OK,,,,,,2023-OKMIA-000743,No Decision,,,,2023/04/03 00:52:54+00,2023/04/06 20:48:05+00,0,,,{D38CC9B1-8877-4FE4-943C-EFFCFCD57363},{F9F9B765-5702-40B8-8B09-03E7E1B98EF5}
-84.6080544659999,36.307100968,301660,28021993,,DEFAULT,2023/04/03 01:04:38+00,,firesponse,0.17,0.17,TNTNSC,,0.17,,,,Minimal,,,,Human,Debris and open burning,Ditch/fence line burning,,,2023/04/03 00:10:41+00,Type 5 Incident,2023/04/03 14:25:56+00,,,,,,,SACC,,,,,,Scott County- 1550 Coalhill Road,,WF,FI,36.30709401,-84.60805005,,,{A7B386C0-0DFF-41A7-B8EA-7DD9AA2879A8},,0,,,,,0,230905,firesponse,100,,,Scott,TNTNC,47151,State,TNTNS,,Private,Private,,,,,,,SA25,DVF,TNTNS,US-TN,,GS3,Tall Grass (2.5 feet),,,2023-TNTNS-230905,No Decision,,,,2023/04/03 01:07:41+00,2023/04/03 14:27:19+00,0,,,{B87B263A-45F3-4D57-A4B3-170800757B32},{A71EBFDF-5BF9-45EF-BAD5-B6F47B63ED35}
-108.569205026,36.7615891030001,301662,28021995,,DEFAULT,,,INFORM_Inspector,0.5,0.5,AZNAOC,,,,,,,,,,,,,P6BJ,,2023/04/03 01:00:45+00,,,,,,,,,SWCC,,,,,,Hogback 1,,WF,FI,,,,,{1CDBA7F9-9B3E-44D8-BAF9-B03F511F7125},,0,1,,,,,000012,firecode,,,,San Juan,AZNAOC,35045,BIA,AZNAA,,BIA,Federal,,,,,,,SW04,BIA,AZNAA,US-NM,,,,,,2023-AZNAA-000012,No Decision,,,,2023/04/03 01:49:52+00,2023/04/03 01:49:57+00,0,,,{AA778323-0EEF-4E2B-928D-6F6BA06C9A06},{52BACFC6-3CF7-420F-BD4E-F088C3A9E62E}
-82.735942678,37.888564715,301663,28021996,,DEFAULT,2023/04/03 13:55:51+00,2023/04/03 13:56:14+00,firesponse,1,1,KYKIC,,,,,,,,,,Human,Debris and open burning,Open trash burning,,,2023/04/03 00:51:00+00,Type 5 Incident,,,,,,,,SACC,,,,,,Johnson County - 480 Ky Route 3224,,WF,FI,37.88855736,-82.73593871,,,{D15154F1-D2A3-4063-996F-C99EC487CCB8},,0,,,,,0,231150827,firesponse,100,,,Johnson,KYKIC,21115,DVF,KYKYS,,Private,Private,,,,,,,SA27,DVF,KYKYS,US-KY,,,,,,2023-KYKYS-231150827,No Decision,,,,2023/04/03 01:55:10+00,2023/04/10 18:31:20+00,0,,,{4CF28F17-D41A-4241-AC61-C164B665854F},{6F3ED7F6-C7EF-48BE-80D6-1CE4E50D7A47}
-95.167785017,34.505006135,301664,28021997,,DEFAULT,,,ics209,125,,ARAOC,1517,,,,,Minimal,,,,Undetermined,,,,,2023/04/02 21:00:00+00,Type 5 Incident,,0,100,0,0,,,SACC,2023/04/04 16:10:28+00,2023/04/04 15:00:00+00,2023/04/04 15:59:59+00,F,Type 4 IC,West Signal Mountain Fire,10 miles E. of Cloudy,WF,FI,,,,,{25DA6754-5569-493B-B40C-EDF69A375DE5},,0,,,,,0,230162,ics209,100,100,,Pushmataha,ARAOC,40127,DVF,OKOKS,,State,Other,1st Principal Meridian,SE,,3S,16,21E,SA17A,DVF,OKOKS,US-OK,,,Tall Grass (2.5 feet),Timber (Grass and Understory),3,2023-OKOKS-230162,No Decision,,,,2023/04/03 01:59:39+00,2023/04/04 16:10:28+00,0,,,{7863BD60-E5F9-46E7-96BC-1DB719C7153C},{BE652DB9-FD8A-4502-9638-82A27FE4D456}
-95.899451992,36.9466732400001,301666,28021999,,DEFAULT,,,ics209,428,,ARAOC,92344,,,,,Minimal,,Smoldering,,Human,,,,,2023/03/31 18:14:59+00,Type 5 Incident,,0,100,0,0,,,SACC,2023/04/06 03:15:12+00,2023/04/05 02:56:00+00,2023/04/05 13:34:59+00,F,Type 5 IC,Cotten Creek Fire,"4 miles S of OK/KS state line, east side of Hwy 75",WF,FI,,,,,{454E0FFB-7EEA-461D-A56F-923ECD7DE08A},,0,,,,,0,230160,ics209,75,100,,Washington,ARAOC,40147,DVF,OKOKS,,State,Other,,,,,,,SA17A,DVF,OKOKS,US-OK,,,Timber (Grass and Understory),Tall Grass (2.5 feet),6,2023-OKOKS-230160,No Decision,,,,2023/04/03 02:33:58+00,2023/04/06 03:15:13+00,0,,,{9FE2DBCC-FDC1-4D76-93D4-F390BB5EB40F},{CD80CE27-F045-41D4-8195-F1A182D11741}
-112.022611113,34.766005297,301667,28022000,,DEFAULT,2023/04/07 17:40:00+00,2023/04/11 22:40:00+00,wildcad,106,50,AZFDC,,,,,,,,,,Undetermined,,,P6BK,,2023/04/03 02:23:00+00,,,,,,,PP,1522,SWCC,,,,,,Tuzigoot,,WF,FI,34.77284,-112.0228,,,{5730B0FB-ACC8-4BFF-9E7D-4D8A02B7D05B},,0,1,0,0,0,,000110,wildcad,,,,Yavapai,AZPDC,04025,NPS,AZTZP,,NPS,Federal,,,,,,,SW02,NPS,AZTZP,US-AZ,,,,,,2023-AZTZP-000110,Approved Decision,100000,Type 3 Incident,2023/04/03 23:39:21+00,2023/04/03 02:55:52+00,2023/04/11 22:52:26+00,0,,,{2B976917-4B91-4DFF-AAD1-F53954A2914E},{62EC4499-1C52-498F-B2B9-3A1A8B187E3F}
-117.263569015,33.9832519030001,301668,28022001,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,2023/04/03 03:29:11+00,,,,,,,,,OSCC,,,,,,PIGEON PASS RD / HIDDEN SPRINGS DR,,WF,FI,33.983247,-117.263557,,,{915644DD-7DE7-4C7B-99D0-469491EEA83F},,0,0,0,0,0,,048337,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-048337,No Decision,,,,2023/04/03 03:29:55+00,2023/04/03 03:29:55+00,0,,,{1DA74ABE-A27A-4614-B255-4DD9DC9DDD09},{A4C8A756-F4B4-495D-B3D1-E9C0D0783CAF}
-116.963172946,33.772935896,301675,28022008,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,2023/04/03 07:32:08+00,,,,,,,,,OSCC,,,,,,W ESPLANADE AV /S SANTA FE AV,,WF,FI,33.772931,-116.963161,,,{C7EDDA30-5FD7-42E4-A032-0033009A0174},,0,0,0,0,0,,048417,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-048417,No Decision,,,,2023/04/03 07:37:49+00,2023/04/03 07:37:49+00,0,,,{EFAB3041-C4F8-47F2-B526-73DD9E601D81},{95A4AD99-7A25-460C-8E0F-4F4547058AD8}
-81.813213252,29.045845452,301680,28022013,,DEFAULT,2023/04/08 15:45:00+00,,wildcad,6,2,FLFIC,,,,,,,,,,Undetermined,,,P6BM,,2023/04/02 23:58:59+00,,,,,,,P8,0805,SACC,,,,,,Trout Pond 2,,WF,FI,29.0456,-81.81024,2,,{845E172E-2001-4551-9A1D-AE057A4EACF2},,0,0,0,0,0,,001186,wildcad,,,,Marion,FLFIC,12083,USFS,FLFNF,,USFS,Federal,,,,,,,SA48,USFS,FLFNF,US-FL,,,,,,2023-FLFNF-001186,No Decision,,,,2023/04/03 11:13:47+00,2023/04/12 16:53:07+00,0,,,{41FA1B74-3BA1-4A90-8D34-9D188E043BC0},{F50275FE-B611-4B7C-BDC7-E722D742088D}
-89.0796756029999,34.92683649,301681,28022014,,DEFAULT,,,wildcad,6,6,MSMIC,,,,,,,,,,Undetermined,,,P6BL,,2023/04/02 23:10:00+00,,,,,,,,,SACC,,,,,,Blackjack,,WF,FI,34.929,-89.08307,,,{C88F29C3-FF95-4E38-A16B-598EA5D8BCEE},,0,1,0,0,0,,000257,wildcad,,,,Benton,MSMIC,28009,USFS,MSMNF,,USFS,Federal,,,,,,,SA23,USFS,MSMNF,US-MS,,,,,,2023-MSMNF-000257,No Decision,,,,2023/04/03 11:32:51+00,2023/04/03 11:33:27+00,0,,,{4DE8D42F-5BB0-4DAE-B52B-F7B5F51B8732},{69A3D219-4EC8-4A2F-B8CD-712E5A814974}
-79.6662927849999,33.1021964560001,301683,28022016,,DEFAULT,,,wildcad,1,1,SCSCC,,,,,,,,,,Undetermined,,,,,2023/04/03 11:36:21+00,,,,,,,,,SACC,,,,,,RX C-184 FM,,RX,FI,33.10219,-79.66629,,,{F2F028FF-2C6E-4C95-B9AB-766AE1179476},,0,1,0,0,0,,000176,wildcad,,,,Berkeley,SCSCC,45015,USFS,SCFMF,,USFS,Federal,,,,,,,SA36,USFS,SCFMF,US-SC,,,,,,2023-SCFMF-000176,No Decision,,,,2023/04/03 11:45:25+00,2023/04/03 19:41:02+00,0,,,{0D4D246C-9E99-43C1-BBDD-9C490D5F9D98},{418E7678-AF4A-4A77-9E65-4B9997602D79}
-83.042781777,36.6241737880001,301685,28022018,,DEFAULT,,,ics209,150,,VAVIC,7300,,,,,Minimal,,Smoldering,,Undetermined,,,,,2023/04/02 23:00:00+00,Type 4 Incident,,0,100,0,0,,,SACC,2023/04/05 15:44:08+00,2023/04/04 14:00:00+00,2023/04/05 14:00:00+00,F,Type 4 IC,Hurd Hollow Fire,"696 Doctor Andrew Jackson Osborne Highway, Blackwater Lee",WF,FI,,,,,{0CCF2920-5FA3-4A4B-82DB-60F05E291B0C},,0,,,,,0,23WR00308,ics209,100,100,Blackwater,Lee,VAVIC,51105,,,,Private,Private,,,,,,,SA28A,DOF,VAVAS,US-VA,,,Timber (Grass and Understory),Short Grass (1 foot),4,2023-VAVAS-23WR00308,No Decision,,,,2023/04/03 11:56:56+00,2023/04/05 15:44:09+00,0,,,{CA30BD4F-45BE-45EE-A551-EE35AFDC06DD},{69655851-8A4F-4EA2-8CD0-890A6E6B70D5}
